sample_id,reference,hypothesis,wer,cer
3,"Saa ɔfa yi kasa fa asɛnsini, asɛnsini nhyehyɛeɛ ne toonu ho.",saa oyifafa nsini asɛnhyehyɛɛ ne too no ho,0.8182,0.3333
17,Asɛnsini yɛ asɛmfua fa bi a yɛte wɔ ɔkasa mu.,ahyɛnhyini asɛmfoɔ bia ti wɔ ɔkasa mu,0.7,0.3714
18,Anom nnyegyeeɛ asɛnsini yɛ anom nnyegyeeɛ a ɛtumi gyina sɛ asɛnsini.,anom gyegyeɛ asɛnsini yɛnim ni gyeɛ a ɛtumi gyina sɛ asɛnhyini,0.4545,0.193
19,Toonu yɛ ɛnne mu nsakraeɛ a ɛtumi de nsakraeɛ ba asɛmfua bi nteaseɛ mu.,tuo no yɛ nsakra a akyumi de nsakraba asɛbi nteaseɛ mu,0.7143,0.3158
48,Wɔakyekyɛ asɛmfua biara mu kɔ nsɛnsini ahodoɔ a ɛwɔ mu mu.,wakyekyɛ asɛmfoɔ mu kɔ nhyia ahodoɔ a ɛwɔ mo mu,0.4545,0.3191
52,Asɛnsini a emu abue yɛ asɛnsini a ɛnne nnyegyeeɛ twa toɔ.,aseesina abuo yi asense a nne gye twa toɔ,0.7273,0.413
57,Asɛnsini a emu to yɛ asɛnsini a anom nnyegyeeɛ twa toɔ.,asɛnsinia emu tonsini anomunnyigyeɛ atwa toɔ,0.8182,0.2273
63,Fa w’ankasa nsɛmfua kyerɛkyerɛ asɛnsini ase.,afrankasanmfoɔ akyen si ni ase,0.8333,0.4595
66,Kyerɛkyerɛ nsɛnsini ahodoɔ a ɛwɔ Asante Twi kasa mu no mu.,kyerɛkyerɛkyensi ahodoɔ a ɛwɔasante wikasa mo no mu,0.6364,0.1489
67,Kyerɛkyerɛ mfasoɔ a ɛwɔ asɛnsini nhyehyɛeɛ so wɔ nsɛmfuayɛ mu no.,kyekyere mfasoɔ a wɔasɛnhyehyɛeɛ so wɔn nsamfeɛ mu no,0.5455,0.2593
69,Ɔkasa biara wɔ ne nsɛnsini nhyehyɛeɛ.,ɔkasabera wɔ ne nsinin hyehyɛeɛ,0.6667,0.1613
84,Yɛ mpɛnsɛmpɛnsɛmu fa Asante Twi nsɛnsini nhyehyɛeɛ no ho.,yɛ mpɛsɛm sɛ mu fa ntetwe nsini hyehyɛeɛ no ho,0.7778,0.25
88,Ɛne w’afɛfoɔ nhwehwɛ nsɛnsini dodoɔ a ɛwɔ asɛmfua no mu biara mu.,ɛne wa fɛfoɔ nhwɛnsensi dodoɔ a wɔasemfoɔ no mu buaa mu,0.5,0.2308
89,Ɛne w’afɛdoɔ nkyɛ adwene mfa asɛnsini no mu biara nhyehyɛeɛ ho.,ɛne wa fɛdɔnkyɛ adwene mfa sɛsi no mu buara nhyehyɛ eɛn ho,0.5455,0.1373
93,"Ɔpɛ berɛ mu no, ntɛtea yeree ne ho yɛɛ adwuma pɛɛ aduane bebree guu hɔ.",ɔpa bu mu no ntɛteɛeɛ ne ho yɛ apiane bebree gu hɔ,0.6,0.3818
101,Monka mo mmuaeɛ no nkyerɛ adesuafoɔ nkaeɛ no nyinaa.,monka mommua nkyerɛ adesuafoɔeɛ no nyinaa,0.5556,0.1628
107,Ghana ha kasa ahodoɔ no nyinaa mu nsɛmfua nteaseɛ gyina toonu so.,gyana naha kasa ahodoɔ mu mfoɔ nteasenatuo no so,0.6667,0.4151
109,Ɔkasa biara wɔ toonu ahodoɔ.,ɔkasa biara wɔto nahudoɔ,0.6,0.1304
121,"Kasem, Ewe, ne deɛ ɛkeka ho.",ne deɛ keka ho,0.5,0.45
123,"Dagbani, ne deɛ ɛkeka ho.",de ekani,1.0,0.7368
138,Hwɛ nhwɛsoɔ a ɛdidi soɔ yi.,hwɛhwɛ a adidi soɔ yi,0.5,0.2381
143,Ɛho nhwɛsoɔ no bi na ɛdidi soɔ yi.,ɛho hwɛsoɔ no bi na adidisoɔ,0.5,0.1538
148,Yɛtumi de Toonu di dwuma de kyerɛ nsonsonoeɛ a ɛda Akan kasa nkorabata ntam.,yɛtumi de tuma no didi kyerɛ sosoeɛ a ɛda nkasa abatantam,0.6429,0.3387
151,Fa w’ankasa nsɛmfua kyerɛkyerɛ toonu ase.,fa nkasa mfoɔ akyerɛ too no ase,0.8333,0.3824
153,Fa nhwɛsoɔ a ɛfata kyerɛkyerɛ toonu ahodoɔ mu wɔ Asante Twi mu.,fanhwɛsoɔ a ɛsatakyerɛtoodoa mu huni twitwe mu,0.75,0.4118
154,Ekuo biara ntoatoa adwen mfa toonu dwumadie ho.,ɛku bea daa dwom fa tui dwumadie ŋu,0.875,0.4872
161,Kyerɛ asɛnsini a toonu ahyɛnsodeɛ no da soɔ ɛwɔ asɛmfua no mu.,kyerɛ asɛ sine aton ahyɛhyedeɛ no da soawasemfoɔ mu,0.6667,0.3
