sample_id,reference,hypothesis,wer,cer
13,Tum pɛnsapɛnsa abosoomdzin ne mfaso mu.,Tom pɛnsapɛnsa abosoom dze no ne mfaso mu.,0.6667,0.0909
14,Tum pɛnsapɛnsa bragor ne mfaso na no bo a ɔsom mu.,Tɔ mpasapasa brago ne mfaso na no bo a ɔsom mu.,0.2727,0.1538
15,Tum da abadzinto ho nyimdzee edzi.,Ton da abagyintu ho nyimgye edzi.,0.5,0.2857
16,Tum da bragor ho nyimdzee edzi.,tɔm da bra gɔ hɔ nyimdzee edzi.,0.6667,0.16
19,Ɔbosom yɛ sunsum mu etumfo no bi.,Mbusom yɛ sunsum mu etumfo no bi.,0.1429,0.0769
25,"Ghanaman mu so, kasa biara wɔ n’abosom.","Gyan ama mo so, kasa biara wɔ n’abosom.",0.4286,0.1
29,Akyerɛkyerɛfo nhyɛ no nsew dɛ wɔbɔhwehwɛ Mfantsefo abosom edzin no bi aka ho.,Akyerɛkyerɛfo sɛ no nsesɛbeneenoo nsɛw dɛ wɔbɔhwehwɛ mfansifo abosom edzi no bi agɔ ho.,0.4615,0.2969
30,Abosondzin yɛ abosom edzin a nkorɔfo gyina Ebibir mu som (abosonsom) do dze to nyimpa.,Abosɔngyee abosɔm edze nankorabo gyinaa biber mu sum habosɔm du dze to nyimpa.,0.7333,0.2899
31,Abosondzin bi na ɔka do yi.,Aben bi na ɔka do yi?,0.1667,0.3333
33,Akyerɛkyerɛfo nhyɛ no nsew dɛ wɔbɔhwehwɛ Mfantsefo abosondzin no bi aka ho.,Ɔkyerɛkyerɛfo nhyɛ no nsɔw dɛ wɔbɔhwehwɛ mfantsefo abosongye no bi aka ho.,0.25,0.0952
34,Ɔma yehu beebi a nyimpa bi fi anaa fie a ofi mu.,Ɔma yehu beebi a nyimpa bi fi anaafie a ofi mu.,0.1667,0.0
35,Ɔkyerɛ nkitahodzi a ɔda nyimpa no na bosom no ntamu.,Ɔkyerɛnkita ahodzi a ɔda nyimpa no na bosoom no ntaa mu.,0.5,0.0714
37,Abosondzin san bɔ kusum amandze ho ban.,Ɔba wo sensɛmbɔ kosom amandze ho ban.,0.5714,0.3438
38,Abosondzin no to ka kusum abadzinto nhyehyɛɛ no ho.,"Afɔn do ma no mfɔnka, wosi nguaba begyinto nhyehyɛɛ no.",0.8889,0.5476
39,Mpɛn dodow a nkorɔfo roto abosondzin no nna yerutu mfaso a ɔwɔ abadzinto ho no mpon.,Mpɛn dodowankorɔfo roto abosondze no na yirutu mfaso awɔwɔ abagyento hɔn no mpo.,0.6875,0.1618
44,Siantsir kor a ɔma nkorɔfo to abosondzin nye no.,Ɔsansir kor a ɔma nkorɔfo to abosongye no do.,0.4444,0.2564
45,Kyerɛkyerɛ abosondzin mu na ma Mfantsefo abosondzin mfatoho ebiasa.,"Keretere abosom mu no a, ampansufo abosom amfɔ.",0.8889,0.5345
46,Kyerɛ abosondzin ho mfaso ebiasa.,Kaer a ɔbɔsun dɛn hɔ mfaso ebiasa?,1.0,0.2857
49,Fa woara wo nkasafua kyerɛkyerɛ abosondzin ho mfaso ebiasa mu.,Wɔrɔ wo nkasafo akyerɛkyerɛ abosomgyen ho mfaso ebiasa mu.,0.5,0.1923
51,Kwan bɛn do na egye dɛm asɛm yi “Ɔwɔ dɛ nkorɔfo kɔ do to abosondzin.” to mu.,Kwambɛn do na egyen dɛ masɛm yi?,0.8235,0.6071
53,Nye afofor dzi nkɔmbɔ fa kwan a Mfantsefo fa do gor bra ho.,Nyia afɔr ɔfɛɛ nsɛpɔe ammfɛ m’apɔwa bɔmaba afofafo kɔmbra wo.,1.0,0.6739
56,Dze kwan a Mfantsefo fa do gor bra toto afofor dze ho.,Dze kwan a emmfantsefo fa do go bra toto afofo dze ho.,0.25,0.0952
61,"Dɛm mfe yi, ɔtɔfabi a, ɔsesa.","Dɛ mfe yi, ɔtɔfabea ɔsesɛ.",0.6667,0.1429
64,N’ayeradze na n’ambɔtoadze nhwi hyɛ ase fuw.,N’aerɛdze na nam bɔto adze nhwi hyɛ asefo.,0.8571,0.1143
67,Ne banyin no yɛ kɛse.,Ne banyin no yɛ kɛse.,0.0,0.0
69,No mu twe ma ɔyɛ tsentsen.,Nom mu kyir ma ɔyɛ tsentsen.,0.3333,0.25
73,"Ɔsan so kyerɛ ahotsew, ahoɔfɛw na enyimnyamhyɛ.","Ɔsan so kyerɛ ahotow, ahoɔfɛw na inyimnyamhyɛ.",0.2857,0.0769
77,Wɔtɔ dadze ma no na dza ɔkeka ho.,Ɔwɔtɔr dadze ma ano na dza ɔkeka ho.,0.25,0.12
80,Wo kuromfo frɛ bragor dɛn?,"Bitwirom foforabragor dɛ,",1.0,0.381
81,Bea biara na kwan a wɔfa do gor bra dɛm ntsi kwan a Mfantsefo fa do gor bra na ohia wɔ ha.,"Ber a ma kwan a wɔfa do gor bra dɛm, ntsi kwan a mfantsefo fa do gor bra na ohiaa wɔ.",0.2273,0.1176
84,Enye mbofra no nkasa mfa ndzɛmba ahorow a wɔyɛ ana bra no ngoree ankasa ahyɛ ase ho.,"Yenye mbofra no kasa mfa ndzɛmba ahorow, ɔwɔyɛ anabra no ngor ankasa ahyɛ ase hɔ.",0.4706,0.0896
85,Ɔwɔ dɛ nsesa bi da edzi wɔ nyimpa no ne nyimpadua mu.,Ɔwɔ dɛ nsesabi da edzi wɔ nyimpa no ne nyimpadewa mu.,0.25,0.0488
86,Wɔfrɛ no nye no kasa fa nsesa a aba ne nyimpadua mu ho ma ohu dɛ nsesa no ka abrabɔ ho.,Wɔfrɛ no nye no kasafa nsesa aaba ne nyimpadua mo ho ma ohu dɛ nsesa no ka abrabɔ ho.,0.2381,0.0152
87,Wɔsan ma no abrabɔ mu nkyerɛkyerɛ bi.,Wɔ Saman no abrabɔ mu nkyerɛkyerɛ bi.,0.2857,0.0667
89,Wɔsan so kɔ abosom enyim kebisa hɔn nkyɛn mboa.,Wɔsan so kɔ abosom enyim kebisa hɔn nkyɛn mbɔ.,0.1111,0.0526
91,Wosusuaw ɔbranyi no ne tsinhwi na wobubu n’awerɛw.,Wo susua wo berɛnyi no ne siwi na wobubu n’aweir a,0.875,0.2195
92,Wɔdze no kɔ esutsen mu koguar no.,Wɔdze no kɔ esutui mu koguar no.,0.1429,0.1154
93,"Eguar no mu no, wɔdze no ho nhwi a woyii no nye ndzɛmba afofor bi hyɛ esutsen no ano.","Egua ano mu no, wɔdze no ho hwi a woyii no nye ndzɛmba afofo bi hyɛ esutsen no ano.",0.2105,0.0462
94,Wɔdze kyirefuwa ma no ma ɔmokomoko.,Wɔdze kyirefuw ma no ma ɔmokomoko.,0.1667,0.0345
95,Wɔdze ɔtɔ ma no ma odzi.,Wɔgye ɔtɔ ma no ma odzi.,0.1667,0.1111
96,Wɔdze no tsena asɛsɛgua do.,Wɔdze no tsena asese guado.,0.4,0.0909
97,Wɔdze nkunuma kɛsɛɛ na son no nwoma to n’enyim na n’ekyir ber a ɔtse asɛsɛgua no do no.,Wɔdze nkunoma kɛsɛɛ na son no nwoma to n’enyim na n’ekyir ber a ɔtse asɛsɛɛgua no do no.,0.1111,0.0299
100,Nkorɔfo kyɛ ɔbranyi no adze.,Nkorfo kye ɔbrae no adze.,0.6,0.2174
101,"Ɔkyerɛ dɛ afei dze, oedu ne mpanyinyɛ mu.",Ɔkyerɛ dɛ afei dze woedu ne mpanyin yɛ mu.,0.375,0.0312
103,Ɔkyerɛ dɛ onyia no aso awar.,Ɔtwer dɛ onyia no aso awar.,0.1667,0.1364
104,Ɔhyɛ afofor nkuran ma wɔbɔ ɔbra pa a ɔbɛma wɔaagor hɔn so bra.,Ɔhyɛ afofor nkora ma wɔbɔ ɔbrapa a ɔbɛma agor hɔn so bra.,0.3077,0.102
105,Ɔyɛ enyimnyamhyɛ ma awofo na ebusuafo no so.,Ɔyɛ enyimnyamhyɛma awofo na ebusuafo no so.,0.25,0.0
106,Ɔma ɔbranyi no nya foto dze hyɛ abrabɔ ase.,Ɔmma obranyi no nya foto dze hyɛ abrabɔ ase.,0.2222,0.0588
108,Hyɛ no nsew dɛ esuafo no nyinara hɔn ntsease nnyɛ pɛr ntsi ma nkyerɛmu a ɔbɔboa obiara ne ntseasee.,Ɔyɛ no nsew dɛ esuafo no nyinara hɔn ntseasee nyɛ pɛr ntsi mankyerɛ mu a wɔbɔboa obiara ne ntseasee.,0.3158,0.0375
109,Ma bragor ho mfaso ebiasa?,Ɔma brago hom mfa so ebiasa.,1.0,0.1429
110,Yi bragor ho mfaso ebien na kyerɛ siantsir a no ho hia papaapa.,Wibrago ho mfaso ebien na keresia ntsiw ano ho hia papaapa.,0.4615,0.1
111,Bragor mu dwumadzi wɔ nkyekyɛmu ebiasa.,Brabɔ modumadzi wɔ nkyekyɛmu ebiasa.,0.5,0.1515
115,Kyerɛ ndzɛmba ebiasa a wɔyɛ ana wɔaagor obi bra.,"Ntsɛkɛr gaw ebiakwa eyɛ fuenia no kor mu a, me gare obaa ma ɔweɔnnuwa a, awokɛmbu anempa anem wɔtɛ, dɛmbue eratfo ma aweyenu mpo",2.5556,2.1026
117,Kyerɛkyerɛ dwumadzi ebiasa a wodzi no bragor mu ankasa mu.,Ɔyɛ trɛkyerɛ dwumegye ebiasa awodzi no bra gor mu ankasa mu.,0.7,0.1458
118,Kyerɛkyerɛ dwumadzi ebiasa a wodzi no bragor ekyir.,"Gerɛkyerɛ Eti-berwoye, hɛn dze emi berike a fan asɛdibuyi anapɔ guanee tsin.",1.375,0.9535
120,"Pɛnsɛmpɛnsɛm mfaso ebiasa a ndɛ mber yi wo mamfoe nya fi bragor mu, mu.",Pɛnsɛmpɛnsɛm mfaso ebiasa a ndɛ mber yi wo mamfo enya fi Bragor mu.,0.2143,0.0357
121,"Ndzɛmba na ndzeyɛɛ bi wɔ hɔ a wodzi nsɛ, bi so nndzi nsɛ.","Ndɛmba na ndzeyɛɛ bi wɔ hɔ awodzi nsɛ, bi so na ndze nsɛ.",0.3846,0.0698
123,Beebiara wɔdze ndzɛmba bi dzi dwuma wɔ bragor mu mbom ndzɛmba no na otum sesa.,Beebiara wɔdze ndzɛmba bi dzi dwuma wɔ brago mu mbom ndzɛmba no na ɔtom nsesa.,0.2,0.0635
124,Kasa biara wɔ da pɔtsee bi a wɔdze esi hɔ a wɔdze gor bra.,"Ɔkasa biara wɔ dapɔtsee bi, awɔdze esi hɔ, awɔdze gor bra.",0.5,0.0227
125,Wɔyɛ ma obi a oedu ne mpanyinyɛ mu.,Wɔyɛ ma obi a woedu me mpa nyinara mu.,0.5,0.1852
126,Wɔdze ɔbranyi no to dan mu ma no abrabɔ mu nkyerɛkyerɛ.,Wɔdze ɔbranyi no to dan mu ma no abrabɔ mu nkyerɛkyerɛ.,0.0,0.0
127,Kasa biara yɛ biribi wɔ branyi ne tsinhwi ho.,Kasa biara yɛ biribi wɔ bra nyinesinhui ho.,0.3333,0.0556
128,"Kasa biara mu no, wɔyɛ sunsum mu ahoboa.","Kasa biara mu no, wɔyɛ sunsum mu ahobuadze.",0.125,0.129
129,Kaa dɛ edze bi bɛka ho.,Kaa dɛ edze bi bɛka ho,0.0,0.0
131,Ɔsor ndzɛmba a beebiara wɔdze gor bra.,Ɔsor ndzɛmba aba ebiara a wɔdze gor bra.,0.4286,0.0645
132,Kasa biara wɔ da pɔtsee a wɔdze gor bra.,Kasa biara wɔ dapɔtsee awɔdze gɔr bra.,0.5556,0.0323
133,"Ɔsor kasa biara na edziban a wɔdze ma nkorɔfo, dze som hɔn ahɔho.",Ɔsoɛr kasa biara na egyiban a wɔdze ma nkorɔfo dze som hɔn ahɔho.,0.1538,0.0588
134,Kasa biara wɔ kwan a wɔfa do yɛ sunsum mu na ndzɛmba afa mu ahoboa.,Kasa biara wɔ kwan awɔfa do yɛ somsom mu na ndzɛmba afa mu ahobɔ.,0.2667,0.0962
135,Hyɛ no nsew dɛ esuafo no nyinara hɔn ntsease nnyɛ pɛr ntsi gye obiara ne nteasee to mu.,Bii no nsuw dɛ esuafo no nyinara hɔn ntseasee nye fɛr ntsigye obiara na ntseasee to mu.,0.5,0.1304
140,"Dagbani, Gonja, Ga, Kasem, Dangme, Nzema, Ashante, Akwapim, Ewe, etc.).","Dagbani, Gonja, Ga, Kasem, Dange, Nzema, Ashanti, Akwapim, Ewe, Esetra.",0.3,0.12
141,Pɛnsapɛnsa Mfantsefo bragor na afofor bi hɔn dze mu.,"15Ɔpensam Partifo, mbaabaagaena afofo bi hɔndze mu,",0.7778,0.4186
145,Akanfoɔ amammerɛ ne Akan kasadwin.,Alapɔn a aka no kasadin.,1.0,0.5172
156,Wotum mpo dzi nsɛ wɔ kwan bi do.,Wontu mu po dzi nsa wɔ kwan bi no.,0.625,0.1667
162,Dɛm efiefi yi na yɛtɔ dɛ yɛfrɛ hɔn fiebobow no.,Dɛm efiefi yi na yɛtɔ dɛ yɛfrɛ hɔn fie bɔbɔw no.,0.2,0.0541
163,Dɛm nkorɔfo yi taa yɛ ebusua tsentsen mu mba.,Dɛm nkorɔfo yi taa yɛ obosua tsentsen mmba.,0.3333,0.0833
164,Panyin a fiebobow biara yi no dɛ ɔnda dɛm dɔm no ano no wɔfrɛ no fiebobow mu panyin.,Pamuyam fayɛ bɔbɔ biara yi no dɛ ɔnda dɛm dɔm no anom no wɔfrɛ no fayɛ bɔbɔ mu.,0.3889,0.3636
167,Egya no dwumadzin nye dɛ ɔhwɛ ma ɔnye yer na mba nya dza wohia wɔ abrabɔ mu.,Egya no dwumagye nye dɛ ɔhwɛ ma ɔnye yer na mbanyinadza wo hia wɔ abrɛbo mu.,0.3529,0.1356
171,Ɔno na onyim ebusua no n’abakɔsɛm yie na ɔhwɛ bɔ ho ban.,"Ɔno ɔnye mebusua no na bɔkɔsɛm ye, na ɔhwɛ mo ho ba.",0.6667,0.2093
172,Ɔbɔ ebusua no ne ndzeyɛɛ na ne nhyehyɛɛ ho ban.,bɔ ebusua no ne ngyeyɛɛ na ne nhyehyɛɛ ho ba.,0.3,0.1081
173,Ɔbɔ ebusua nsaase na n’egyapadze nkaa ho ban.,"Ɔwo bɔ ebusua nsaase, na ne gyapadze nkaaho ba.",0.75,0.0833
174,Ɔhwɛ dɛ ebusua no mu mba bɛtsetse nkyirmba wɔ kwan pa do.,Ɔhwɛ dɛ ebusua no mu mba bɛtse kye nkyermba wɔ kwampa do.,0.4167,0.0889
175,Ɔbɔ fiebobow no mu ma no ban fi ɔhaw ahorow ho.,"Ɔbɔ fiebobow no nwoma no ban, fi ɔhaw ahorow.",0.2727,0.1389
176,Ɔhwɛ ma no dɔm no nya asetsena pa.,Ɔhwɛma na dɔ monya asetsena pa.,0.75,0.0769
177,Ɔhwɛ ma asomdwee ba no dɔm no mu.,Ɔhwɛma asomdwee ba no dɔm no mu.,0.25,0.0
178,Ɔhyɛ mbra na ɔhwɛ dɛ yer na mba no dzi.,"Ɔhyɛ mbra na ɔhwɛ dɛ yer, na mba na odzi.",0.2,0.0345
179,Ɔhwɛ ma no dɔm no nya beebi da na ɔbɔ hɔn ho ban so.,Ɔhɛma no dɔm na onya beebi da na ɔbɔ hɔn ho ban so.,0.2857,0.0526
180,Ɔhwɛ dɛ oibara benya apɔwmudzen dze enyin yie.,"Ɔhwɛ, dɛ ɔebar bɛnya apɔwmudzendze enyi yi.",0.75,0.1579
181,Ɔkyerɛ abrabɔ mu kwan pa a wɔfa do a obesi hɔn yie.,Wɔtwer abrabɔ mu kwae pa awɔfa do awobesi hɔn yi.,0.5833,0.1795
182,Ɔhwɛ ma no dɔn no nya edziban dzi.,Ɔhwɛ ma no dɔn no nya egyiban ndzi.,0.25,0.1154
183,Ɔbɔ bra a ɔbɛyɛ nhwɛdo pa ama afofor.,Ɔbɔɔ bra a ɔbɛyɛ ho hwɛ do pa ama afofor.,0.5,0.1034
184,Akyerɛkyerɛfo mma esuafo nnhu dɛ nanom so wɔ hɔn asɛdze a wɔyɛ dze boa.,Akyerɛkyerɛfo mma esuafo hu dɛn anom so wɔ hɔn asɛdze a wɔyɛ dze boa?,0.2143,0.0351
185,Kyerɛ ebusuabɔ mu mpanyimfo no hɔn nhyehyɛɛ ndzidzido.,"Kyerubusuabo mu mpanyimfo, no hɔn nhyehyɛ nngyido mu.",0.625,0.2174
186,Kyerɛkyerɛ ebusuapanyin no dwumadzi ahorow ebiasa mu.,Kyerɛkyerɛ ebusu apanyi no dwumadze ahorow afɔrsa mu.,0.5714,0.1304
187,Pɛnsapɛnsa egya no dwumadzi mu.,Pen Sansampensa egya no dwumadzi mu.,0.4,0.2308
190,Kyerɛkyerɛ ebusuabɔ mu mpanyimfo no mu.,"Makyerɛ ebusabo mu, mpanyimfo no mu.",0.3333,0.2121
191,Kyerɛ mbrɛ ebusuabɔ mu mpanyimfo no hɔn nhyehyɛɛ no tse .,Kar mbrɛ busuabu mu mpanyimfo no hɔn nhyehyɛ no tse.,0.3,0.1304
193,Hwehwɛ ebusuabɔ mu mpanyimfo no hɔn nhyehyɛɛ na hɔn dwumadzi no ho mfaso.,Pohwɛ ebusu abɔ mo mpanyimfo no hɔn nhyehyɛɛ na hɔn ndumadze no ho mfaso.,0.3846,0.1167
205,Hyɛ no nsew dɛ ɔsor beebiara na mbrɛ wosi si hɔn manhen.,"Dɛnoo nsew dɛ ɔsɔw beebiara, na mbrɛ wosisi hɔn ma ne hen.",0.6667,0.1364
207,Amanhen ahorow bi hɔn mfonyin wɔ ha a ɔbɔboa wo.,Ama hɛn ahorow bi hɔn mu oe wɔ ha a ɔbɔboa wo.,0.4,0.1842
208,Hwehwɛ mfonyin afofor so ka ma ɔmboa wo ntsease.,"Muhwɛ mo nkyina fofor so o, kɛma mmbowa wo ntse ase.",1.0,0.2308
209,Ɔno na ɔman mu no nyinara hyɛ ne nsa.,Ɔno na ɔma mu no nyinara hyɛ ne nsa.,0.1111,0.0357
