sample_id,reference,hypothesis,wer,cer
3,"Saa ɔfa yi kasa fa asɛnsini, asɛnsini nhyehyɛeɛ ne toonu ho.",sɛa mperɛfoɔ  asa fast hinsi ni afei ssti ne no tu no o,1.0909,0.625
17,Asɛnsini yɛ asɛmfua fa bi a yɛte wɔ ɔkasa mu.,asi hrumɔ ɛɛ yee fir yɛ sɛɛ mi,1.0,0.7429
18,Anom nnyegyeeɛ asɛnsini yɛ anom nnyegyeeɛ a ɛtumi gyina sɛ asɛnsini.,ano menyɛ gyeɛ aseinin ɛn nyɛyeyɛɛ n sɛ ɛtumi kyiraɛ a sisi,1.0,0.4386
19,Toonu yɛ ɛnne mu nsakraeɛ a ɛtumi de nsakraeɛ ba asɛmfua bi nteaseɛ mu.,tu no yɛɛ e krɛtratni ui de rɛ ye nase mfeɛ ebi nte sɛ sɛmi,1.0714,0.5965
48,Wɔakyekyɛ asɛmfua biara mu kɔ nsɛnsini ahodoɔ a ɛwɔ mu mu.,ni,1.0,0.9574
52,Asɛnsini a emu abue yɛ asɛnsini a ɛnne nnyegyeeɛ twa toɔ.,asesisi mma no ɛtmeɛ,1.0,0.7609
57,Asɛnsini a emu to yɛ asɛnsini a anom nnyegyeeɛ twa toɔ.,ase nsiwum aa s kenaeɛ ne yɛ too hunua,1.0,0.7045
63,Fa w’ankasa nsɛmfua kyerɛkyerɛ asɛnsini ase.,fa wantasa ne sg woerɛ kyerɛfo no  sini aste,1.3333,0.3784
66,Kyerɛkyerɛ nsɛnsini ahodoɔ a ɛwɔ Asante Twi kasa mu no mu.,teerɛsɛ moa,1.0,0.8298
67,Kyerɛkyerɛ mfasoɔ a ɛwɔ asɛnsini nhyehyɛeɛ so wɔ nsɛmfuayɛ mu no.,gerɛ a na hefuni sihen fsosoo herɛa,0.9091,0.7407
69,Ɔkasa biara wɔ ne nsɛnsini nhyehyɛeɛ.,eea,1.0,0.9355
84,Yɛ mpɛnsɛmpɛnsɛmu fa Asante Twi nsɛnsini nhyehyɛeɛ no ho.,de sɛe frkyɛno o,1.0,0.8333
88,Ɛne w’afɛfoɔ nhwehwɛ nsɛnsini dodoɔ a ɛwɔ asɛmfua no mu biara mu.,ni fɛfoɔ ho femehuhurukoha ofo nme,1.0,0.7692
89,Ɛne w’afɛdoɔ nkyɛ adwene mfa asɛnsini no mu biara nhyehyɛeɛ ho.,ywafoa nnehu adwire fa so israil he meyie amɔ,1.0,0.6667
93,"Ɔpɛ berɛ mu no, ntɛtea yeree ne ho yɛɛ adwuma pɛɛ aduane bebree guu hɔ.",pɛ wo no nti yɛteɛyɛ ne ho yɛ adwuma pɛaduane bebree w hɔ me popurɛ,0.7333,0.4727
101,Monka mo mmuaeɛ no nkyerɛ adesuafoɔ nkaeɛ no nyinaa.,monka mo mma na me de so poatam,0.7778,0.5814
107,Ghana ha kasa ahodoɔ no nyinaa mu nsɛmfua nteaseɛ gyina toonu so.,hɛ na ha kasa ahodɔenane ninm  fe ntayi natuo no soo,0.9167,0.434
109,Ɔkasa biara wɔ toonu ahodoɔ.,hano na ato no hom a,1.2,0.6522
121,"Kasem, Ewe, ne deɛ ɛkeka ho.",kasɛm e ne deɛ ɛyɛɛ akyareka ketaa,0.8333,0.75
123,"Dagbani, ne deɛ ɛkeka ho.",dabeni ne de keko,0.8,0.3158
138,Hwɛ nhwɛsoɔ a ɛdidi soɔ yi.,a ne ɛ sɛ amdiɛ,1.0,0.7143
143,Ɛho nhwɛsoɔ no bi na ɛdidi soɔ yi.,moma werɛ  fiɛ,1.0,0.8462
148,Yɛtumi de Toonu di dwuma de kyerɛ nsonsonoeɛ a ɛda Akan kasa nkorabata ntam.,gyɛyɛ ɛtumi de tuo no gye dwuma de kyerɛnɛ yɛ nsonson ne a ɛma ne a kankasa nkoraabatan nta,1.0714,0.3387
