sample_id,reference,hypothesis,wer,cer
3,"Saa ɔfa yi kasa fa asɛnsini, asɛnsini nhyehyɛeɛ ne toonu ho.",sɛa ɔfa yi kasa fa asansini asansini nhyehyɛɛ ne too no ho,0.5455,0.1042
17,Asɛnsini yɛ asɛmfua fa bi a yɛte wɔ ɔkasa mu.,asɛnsini yi asɛmfoɔ afabii ayɛ to wɔ ɔkasa mu,0.6,0.1429
18,Anom nnyegyeeɛ asɛnsini yɛ anom nnyegyeeɛ a ɛtumi gyina sɛ asɛnsini.,anom nyegyee asɛnsino yɛɛ anom nyegyeeɛ a ɛtumi gyina sɛ asansi no,0.5455,0.1228
19,Toonu yɛ ɛnne mu nsakraeɛ a ɛtumi de nsakraeɛ ba asɛmfua bi nteaseɛ mu.,kuonu yɛɛ animu nsakraeɛ a ɛtumi de nsakraeɛ basɛmfoa bi nteaseɛ mu,0.4286,0.1053
48,Wɔakyekyɛ asɛmfua biara mu kɔ nsɛnsini ahodoɔ a ɛwɔ mu mu.,wɔatekye asɛmfoɔ biara mo kɔ nsɛnse ne ahodoɔ aɛwɔ mom,0.8182,0.2128
52,Asɛnsini a emu abue yɛ asɛnsini a ɛnne nnyegyeeɛ twa toɔ.,asɛnsini a emu aboe yɛ asɛnsini a ɛne nyegyeɛ twatoɔ,0.4545,0.087
57,Asɛnsini a emu to yɛ asɛnsini a anom nnyegyeeɛ twa toɔ.,asɛnsini a muto yɛ asɛnsine a anom nnyɛgyee atwatoɔ,0.5455,0.0909
63,Fa w’ankasa nsɛmfua kyerɛkyerɛ asɛnsini ase.,fa wankasa nsɛmfoɔ akyerɛkyerɛ asansini ase,0.5,0.0811
66,Kyerɛkyerɛ nsɛnsini ahodoɔ a ɛwɔ Asante Twi kasa mu no mu.,ɛnsiansine ɔdɔɔ ɛyewɔ asantetir kasamo no mu,0.8182,0.4681
67,Kyerɛkyerɛ mfasoɔ a ɛwɔ asɛnsini nhyehyɛeɛ so wɔ nsɛmfuayɛ mu no.,kekla amfasoa a ɛwɔ asansini nsihyiaa so wɔ nsɛmfoaeɛ mu no,0.4545,0.3148
